0.9978675821504532;0.583656881948694;0.0;1.0;0.5869011148227055;0.00476486573336821;0.8790772318440478;0.5091573952320971;0.07512089941235048
0.9888795367107232;0.6813295888835209;0.2599888699631363;0.9692040889969658;0.6496610512214194;0.14416701543908847;1.0;0.6419390928638155;0.0
1.0;0.742839735938895;0.0;0.8037026159270799;0.7116406642732416;0.5578053394472094;0.7205876993140168;0.6709485639126619;0.60517187685728
1.0;0.7875919437210959;0.0;0.8538823776544849;0.7535766025589354;0.5923776825566084;0.7833294697358122;0.7262835077831865;0.6479514628727822
1.0;0.8050548316246149;0.1126167355196389;0.9883021612753075;0.7931687127914963;0.10173813004412954;0.9150820253163;0.704046658688858;0.0
0.9372284884813354;0.6033809956778144;0.11495159408086465;0.9468506887950152;0.6009154581896007;0.09221442564296306;1.0;0.5907493925209771;0.0
1.0;0.6348209440844208;0.0;1.0;0.6348209440844208;0.0;1.0;0.6348209440844208;0.0
1.0;0.7525008609713679;0.0;0.9157533115099676;0.7280591249767036;0.1053575530172645;0.5779362150228777;0.7578862715141438;0.45932507556905044
1.0;0.7107912445061783;0.0;0.8968730752877582;0.6752843495477793;0.32764003303013906;0.916455185112452;0.6776310263550591;0.3224484342171561
1.0;0.7513132326681996;0.0;0.8749362754579744;0.761327836935802;0.5237744408547436;0.8759403741026704;0.7507959956630132;0.5057071314301508
0.965027533713664;0.6261790394675055;0.12936744302714154;0.9479102993989702;0.6276188594144657;0.18171168884869027;1.0;0.5948539035446728;0.0
0.9623408676275156;0.595382391341571;0.06342281468859376;0.9960643646423848;0.5898166119871212;0.012883321631383256;1.0;0.5847590392737241;0.0
1.0;0.7696033191409131;0.0;0.8474086499611725;0.6669774433301402;0.4432875556370089;0.8576947702004895;0.6856565723694882;0.48684867764677686
1.0;0.5703028463632058;0.03330809670589198;0.9652782366894859;0.5792370833780198;0.003973734613853477;0.9800369871956921;0.5998972118272572;0.0
1.0;0.8067832059202308;0.0;0.8064054819225207;0.7414994421550335;0.6448189739959453;0.7176372118980757;0.6488894957924939;0.6062077358468763
1.0;0.6755547090095076;0.0;0.863993877058287;0.604322898213492;0.2777191456509377;0.8909105784604385;0.558218315855304;0.17451396022701632
1.0;0.7451634120110838;0.0;0.8515234001950905;0.71310681961271;0.5040342226704467;0.7897391753685232;0.7099574770498851;0.6232977700315727
1.0;0.6038689746173223;0.02539577680848659;0.9601310920627629;0.5683209539124688;0.0037192161820579187;0.874592156880988;0.5059018263203712;0.0
1.0;0.6198140693728138;0.007986105433374314;0.9857674135440249;0.6111639336802851;0.0;0.9459457982198411;0.5945229614070185;0.03439233578660524
1.0;0.7579517267230608;0.0;0.811813087054047;0.6942026331887464;0.5250903665773948;0.6676742013272625;0.6145826279874499;0.5899567652036997
1.0;0.6667571624478245;0.0;0.8909826385904718;0.659280930620909;0.3053188296314419;0.7396197496646564;0.6265856748072862;0.4261096207638087
0.9372619929150202;0.6011465859486883;0.08600934872952583;1.0;0.5904277050275913;0.0;0.996016181645588;0.6062243166970285;0.03229349857836077
1.0;0.5992453934876011;0.025291977182337395;0.9659265689712049;0.5806630755135411;0.0;0.9550862350731077;0.5917150668501258;0.10459658673944168
1.0;0.6119834387576704;0.14771788124637836;0.9188480946581555;0.5348537146868043;0.030247511064103266;0.9442054618904125;0.5393699977048878;0.0
1.0;0.6109025949841187;0.0;1.0;0.6109025949841187;0.0;1.0;0.6109025949841187;0.0
1.0;0.7616577396987578;0.0;0.8823142364212841;0.7863391524105664;0.6190361076525155;0.8502795906367204;0.7934313979267636;0.659455904058351
1.0;0.5845003245039009;0.0;0.9568139106700647;0.5756547364358838;0.10446981963720853;0.8983478881183391;0.5752097902763394;0.19490850835963752
1.0;0.7319547510466708;0.0;0.7833441750584734;0.6742814655826758;0.5230707592587688;0.7295287177751025;0.6310450760134868;0.4919002373564856
1.0;0.6310387962954164;0.13094268018471117;0.8537874888797051;0.5043893125956539;0.029403397326835348;0.951515448218591;0.5720198597773873;0.0
0.7512608163619072;0.7095760241431932;0.6539803929991671;0.8409750565706657;0.7250538421087221;0.5231605915694486;1.0;0.7251517407668949;0.0
